ID,STATE00,COUNTY00,TRACT00,GEOID00,POP00,HU00,PART00,AREA00,AREALAND00,STATE10,COUNTY10,TRACT10,GEOID10,POP10,HU10,PART10,AREA10,AREALAND10,AREAPT,AREALANDPT,AREAPCT00PT,AREALANDPCT00PT,AREAPCT10PT,AREALANDPCT10PT,POP10PT,POPPCT00,POPPCT10,HU10PT,HUPCT00,HUPCT10
302,42,3,260200,42003260200,2347,1121,P,2518743,2511550,42,3,260700,42003260700,1744,835,P,671876,671876,6876,6876,0.27,0.27,1.02,1.02,21,0.89,1.2,13,1.16,1.56
311,42,3,260700,42003260700,1723,822,P,685402,685402,42,3,260700,42003260700,1744,835,P,671876,671876,665000,665000,97.02,97.02,98.98,98.98,1723,100,98.8,822,100,98.44
312,42,3,260900,42003260900,1214,723,P,809216,809216,42,3,260900,42003260900,1214,723,P,812036,812036,792795,792795,97.97,97.97,97.63,97.63,1214,100,100,723,100,100
584,42,3,428200,42003428200,2101,948,P,4345722,4345722,42,3,260900,42003260900,1214,723,P,812036,812036,19241,19241,0.44,0.44,2.37,2.37,0,0,0,0,0,0
303,42,3,260200,42003260200,2347,1121,P,2518743,2511550,42,3,261200,42003261200,1051,510,P,1057787,1057787,6721,6721,0.27,0.27,0.64,0.64,0,0,0,0,0,0
314,42,3,261200,42003261200,1055,511,P,1034963,1034963,42,3,261200,42003261200,1051,510,P,1057787,1057787,1024515,1024515,98.99,98.99,96.85,96.85,1051,99.62,100,510,99.8,100
585,42,3,428200,42003428200,2101,948,P,4345722,4345722,42,3,261200,42003261200,1051,510,P,1057787,1057787,25071,25071,0.58,0.58,2.37,2.37,0,0,0,0,0,0
591,42,3,429100,42003429100,2503,1212,P,5808128,5808128,42,3,261200,42003261200,1051,510,P,1057787,1057787,1480,1480,0.03,0.03,0.14,0.14,0,0,0,0,0,0
296,42,3,250300,42003250300,1090,695,P,247728,247728,42,3,261400,42003261400,2473,1423,P,1212049,1212049,3990,3990,1.61,1.61,0.33,0.33,0,0,0,0,0,0
317,42,3,261400,42003261400,2473,1423,W,1208059,1208059,42,3,261400,42003261400,2473,1423,P,1212049,1212049,1208059,1208059,100,100,99.67,99.67,2473,100,100,1423,100,100
304,42,3,260200,42003260200,2347,1121,P,2518743,2511550,42,3,261500,42003261500,1672,938,P,1161585,1161585,9615,9615,0.38,0.38,0.83,0.83,15,0.64,0.9,12,1.07,1.28
318,42,3,261500,42003261500,1657,926,W,1118133,1118133,42,3,261500,42003261500,1672,938,P,1161585,1161585,1118133,1118133,100,100,96.26,96.26,1657,100,99.1,926,100,98.72
330,42,3,271500,42003271500,3167,1701,P,1450222,1450222,42,3,261500,42003261500,1672,938,P,1161585,1161585,33837,33837,2.33,2.33,2.91,2.91,0,0,0,0,0,0
286,42,3,230400,42003230400,2098,1555,P,600232,600232,42,3,262000,42003262000,2648,1326,P,1646470,1646470,1979,1979,0.33,0.33,0.12,0.12,0,0,0,0,0,0
291,42,3,241200,42003241200,878,551,P,683275,683275,42,3,262000,42003262000,2648,1326,P,1646470,1646470,45,45,0.01,0.01,0,0,0,0,0,0,0,0
319,42,3,262000,42003262000,2648,1326,W,1644446,1644446,42,3,262000,42003262000,2648,1326,P,1646470,1646470,1644446,1644446,100,100,99.88,99.88,2648,100,100,1326,100,100
320,42,3,270100,42003270100,2649,1252,P,1178556,1043972,42,3,270100,42003270100,2649,1252,P,1172093,1040172,1169594,1040172,99.24,99.64,99.79,100,2649,100,100,1252,100,100
794,42,3,462100,42003462100,2620,1344,P,4929715,4044125,42,3,270100,42003270100,2649,1252,P,1172093,1040172,2499,0,0.05,0,0.21,0,0,0,0,0,0,0
324,42,3,270300,42003270300,1947,1014,W,604373,604373,42,3,270300,42003270300,1947,1014,W,604373,604373,604373,604373,100,100,100,100,1947,100,100,1014,100,100
298,42,3,250700,42003250700,763,394,P,556316,556316,42,3,270400,42003270400,1079,552,P,395541,395541,1666,1666,0.3,0.3,0.42,0.42,2,0.26,0.19,1,0.25,0.18
326,42,3,270400,42003270400,2874,551,P,2704894,1850025,42,3,270400,42003270400,1079,552,P,395541,395541,393875,393875,14.56,21.29,99.58,99.58,1077,37.47,99.81,551,100,99.82
305,42,3,260200,42003260200,2347,1121,P,2518743,2511550,42,3,270800,42003270800,2651,1349,P,1270786,1270786,171,171,0.01,0.01,0.01,0.01,0,0,0,0,0,0
328,42,3,270800,42003270800,2656,1352,P,1275087,1275087,42,3,270800,42003270800,2651,1349,P,1270786,1270786,1265589,1265589,99.26,99.26,99.59,99.59,2651,99.81,100,1349,99.78,100
615,42,3,429700,42003429700,2361,1099,P,3112749,3112749,42,3,270800,42003270800,2651,1349,P,1270786,1270786,5026,5026,0.16,0.16,0.4,0.4,0,0,0,0,0,0
306,42,3,260200,42003260200,2347,1121,P,2518743,2511550,42,3,271500,42003271500,3167,1701,P,1367848,1367848,5932,5932,0.24,0.24,0.43,0.43,0,0,0,0,0,0
331,42,3,271500,42003271500,3167,1701,P,1450222,1450222,42,3,271500,42003271500,3167,1701,P,1367848,1367848,1361916,1361916,93.91,93.91,99.57,99.57,3167,100,100,1701,100,100
349,42,3,281400,42003281400,2352,1122,W,1328970,1328970,42,3,281400,42003281400,2352,1122,W,1328970,1328970,1328970,1328970,100,100,100,100,2352,100,100,1122,100,100
350,42,3,281500,42003281500,1462,714,P,618987,618987,42,3,281500,42003281500,1462,714,W,617104,617104,617104,617104,99.7,99.7,100,100,1462,100,100,714,100,100
226,42,3,180600,42003180600,836,402,P,836564,836564,42,3,290100,42003290100,2120,1054,P,1269522,1269522,18917,18917,2.26,2.26,1.49,1.49,28,3.35,1.32,15,3.73,1.42
352,42,3,290100,42003290100,2085,1035,P,1250494,1250494,42,3,290100,42003290100,2120,1054,P,1269522,1269522,1248027,1248027,99.8,99.8,98.31,98.31,2085,100,98.35,1034,99.9,98.1
371,42,3,320400,42003320400,1998,918,P,858034,858034,42,3,290100,42003290100,2120,1054,P,1269522,1269522,2578,2578,0.3,0.3,0.2,0.2,7,0.35,0.33,5,0.54,0.47
354,42,3,290200,42003290200,3944,1997,P,1458693,1458693,42,3,290200,42003290200,3944,1997,P,1453889,1453889,1452123,1452123,99.55,99.55,99.88,99.88,3944,100,100,1997,100,100
966,42,3,480300,42003480300,3433,1553,P,3258306,2891826,42,3,290200,42003290200,3944,1997,P,1453889,1453889,1766,1766,0.05,0.06,0.12,0.12,0,0,0,0,0,0
357,42,3,290400,42003290400,4049,1990,P,1585480,1585480,42,3,290400,42003290400,4049,1990,P,1607152,1607152,1584062,1584062,99.91,99.91,98.56,98.56,4049,100,100,1990,100,100
372,42,3,320400,42003320400,1998,918,P,858034,858034,42,3,290400,42003290400,4049,1990,P,1607152,1607152,7378,7378,0.86,0.86,0.46,0.46,0,0,0,0,0,0
943,42,3,478100,42003478100,4014,2176,P,1506126,1506126,42,3,290400,42003290400,4049,1990,P,1607152,1607152,6780,6780,0.45,0.45,0.42,0.42,0,0,0,0,0,0
946,42,3,478200,42003478200,5627,2617,P,2247531,2247531,42,3,290400,42003290400,4049,1990,P,1607152,1607152,16,16,0,0,0,0,0,0,0,0,0,0
967,42,3,480300,42003480300,3433,1553,P,3258306,2891826,42,3,290400,42003290400,4049,1990,P,1607152,1607152,8916,8916,0.27,0.31,0.55,0.55,0,0,0,0,0,0
359,42,3,300100,42003300100,3747,1857,W,775642,775642,42,3,300100,42003300100,3747,1857,W,775642,775642,775642,775642,100,100,100,100,3747,100,100,1857,100,100
365,42,3,310200,42003310200,3256,1586,P,2578577,2578577,42,3,310200,42003310200,3227,1569,P,2541919,2541919,2528244,2528244,98.05,98.05,99.46,99.46,3223,98.99,99.88,1567,98.8,99.87
993,42,3,484500,42003484500,5750,2853,P,2525067,2525067,42,3,310200,42003310200,3227,1569,P,2541919,2541919,9956,9956,0.39,0.39,0.39,0.39,4,0.07,0.12,2,0.07,0.13
1024,42,3,488300,42003488300,2140,982,P,6146493,6146493,42,3,310200,42003310200,3227,1569,P,2541919,2541919,58,58,0,0,0,0,0,0,0,0,0,0
1030,42,3,488500,42003488500,2875,1361,P,9776582,9776582,42,3,310200,42003310200,3227,1569,P,2541919,2541919,3661,3661,0.04,0.04,0.14,0.14,0,0,0,0,0,0
368,42,3,310300,42003310300,1005,437,P,2074645,2074645,42,3,310300,42003310300,990,429,P,2048522,2048522,2024418,2024418,97.58,97.58,98.82,98.82,990,98.51,100,429,98.17,100
979,42,3,482500,42003482500,1932,996,P,2584256,2351013,42,3,310300,42003310300,990,429,P,2048522,2048522,12585,12585,0.49,0.54,0.61,0.61,0,0,0,0,0,0
994,42,3,484500,42003484500,5750,2853,P,2525067,2525067,42,3,310300,42003310300,990,429,P,2048522,2048522,11519,11519,0.46,0.46,0.56,0.56,0,0,0,0,0,0
353,42,3,290100,42003290100,2085,1035,P,1250494,1250494,42,3,320400,42003320400,1994,915,P,853448,853448,2467,2467,0.2,0.2,0.29,0.29,0,0,0,1,0.1,0.11
373,42,3,320400,42003320400,1998,918,P,858034,858034,42,3,320400,42003320400,1994,915,P,853448,853448,845041,845041,98.49,98.49,99.01,99.01,1991,99.65,99.85,913,99.46,99.78
933,42,3,477200,42003477200,4161,2019,P,2944322,2944322,42,3,320400,42003320400,1994,915,P,853448,853448,5940,5940,0.2,0.2,0.7,0.7,3,0.07,0.15,1,0.05,0.11
244,42,3,191800,42003191800,5333,2603,P,1442578,1442578,42,3,320600,42003320600,2261,1060,P,1475483,1475483,2706,2706,0.19,0.19,0.18,0.18,0,0,0,0,0,0
375,42,3,320600,42003320600,2261,1061,P,1475711,1475711,42,3,320600,42003320600,2261,1060,P,1475483,1475483,1472777,1472777,99.8,99.8,99.82,99.82,2261,100,100,1060,99.91,100
245,42,3,191800,42003191800,5333,2603,P,1442578,1442578,42,3,320700,42003320700,1650,791,P,1315372,1315372,2918,2918,0.2,0.2,0.22,0.22,11,0.21,0.67,7,0.27,0.88
376,42,3,320600,42003320600,2261,1061,P,1475711,1475711,42,3,320700,42003320700,1650,791,P,1315372,1315372,2934,2934,0.2,0.2,0.22,0.22,0,0,0,1,0.09,0.13
377,42,3,320700,42003320700,1651,786,P,1303031,1303031,42,3,320700,42003320700,1650,791,P,1315372,1315372,1289558,1289558,98.97,98.97,98.04,98.04,1638,99.21,99.27,782,99.49,98.86
934,42,3,477200,42003477200,4161,2019,P,2944322,2944322,42,3,320700,42003320700,1650,791,P,1315372,1315372,1801,1801,0.06,0.06,0.14,0.14,1,0.02,0.06,1,0.05,0.13
950,42,3,479000,42003479000,1997,882,P,1441253,1441253,42,3,320700,42003320700,1650,791,P,1315372,1315372,18161,18161,1.26,1.26,1.38,1.38,0,0,0,0,0,0
382,42,3,401100,42003401100,4467,2186,P,14242858,13219132,42,3,401100,42003401100,4447,2177,P,14118990,13106008,14081594,13068612,98.87,98.86,99.74,99.71,4447,99.55,100,2177,99.59,100
411,42,3,406000,42003406000,2347,1028,P,33461222,33461222,42,3,401100,42003401100,4447,2177,P,14118990,13106008,37396,37396,0.11,0.11,0.26,0.29,0,0,0,0,0,0
383,42,3,401100,42003401100,4467,2186,P,14242858,13219132,42,3,401200,42003401200,3272,1758,P,2965286,2618665,27739,16995,0.19,0.13,0.94,0.65,0,0,0,0,0,0
386,42,3,401200,42003401200,3272,1758,P,2962016,2626561,42,3,401200,42003401200,3272,1758,P,2965286,2618665,2937125,2601670,99.16,99.05,99.05,99.35,3272,100,100,1758,100,100
391,42,3,402000,42003402000,3228,1672,P,1411547,1298461,42,3,401200,42003401200,3272,1758,P,2965286,2618665,422,0,0.03,0,0.01,0,0,0,0,0,0,0
388,42,3,401300,42003401300,2740,1241,P,3000898,3000898,42,3,401300,42003401300,2742,1242,P,3338723,3338723,2977167,2977167,99.21,99.21,89.17,89.17,2740,100,99.93,1241,100,99.92
392,42,3,402000,42003402000,3228,1672,P,1411547,1298461,42,3,401300,42003401300,2742,1242,P,3338723,3338723,11227,11227,0.8,0.86,0.34,0.34,0,0,0,0,0,0
394,42,3,403500,42003403500,4565,2436,P,3553922,3127087,42,3,401300,42003401300,2742,1242,P,3338723,3338723,13492,13492,0.38,0.43,0.4,0.4,0,0,0,0,0,0
412,42,3,406000,42003406000,2347,1028,P,33461222,33461222,42,3,401300,42003401300,2742,1242,P,3338723,3338723,336837,336837,1.01,1.01,10.09,10.09,2,0.09,0.07,1,0.1,0.08
387,42,3,401200,42003401200,3272,1758,P,2962016,2626561,42,3,402000,42003402000,3260,1689,P,1440108,1324771,24891,24891,0.84,0.95,1.73,1.88,0,0,0,0,0,0
393,42,3,402000,42003402000,3228,1672,P,1411547,1298461,42,3,402000,42003402000,3260,1689,P,1440108,1324771,1399898,1287234,99.17,99.14,97.21,97.17,3228,100,99.02,1672,100,98.99
395,42,3,403500,42003403500,4565,2436,P,3553922,3127087,42,3,402000,42003402000,3260,1689,P,1440108,1324771,15319,12646,0.43,0.4,1.06,0.95,32,0.7,0.98,17,0.7,1.01
389,42,3,401300,42003401300,2740,1241,P,3000898,3000898,42,3,403500,42003403500,4530,2417,P,3603971,3172410,8307,8307,0.28,0.28,0.23,0.26,0,0,0,0,0,0
396,42,3,403500,42003403500,4565,2436,P,3553922,3127087,42,3,403500,42003403500,4530,2417,P,3603971,3172410,3467766,3043604,97.58,97.33,96.22,95.94,4530,99.23,100,2417,99.22,100
399,42,3,404000,42003404000,1489,809,P,6213437,5551193,42,3,403500,42003403500,4530,2417,P,3603971,3172410,45260,37861,0.73,0.68,1.26,1.19,0,0,0,0,0,0
403,42,3,405000,42003405000,1167,544,P,24782156,24782156,42,3,403500,42003403500,4530,2417,P,3603971,3172410,77593,77593,0.31,0.31,2.15,2.45,0,0,0,0,0,0
413,42,3,406000,42003406000,2347,1028,P,33461222,33461222,42,3,403500,42003403500,4530,2417,P,3603971,3172410,5045,5045,0.02,0.02,0.14,0.16,0,0,0,0,0,0
400,42,3,404000,42003404000,1489,809,P,6213437,5551193,42,3,404000,42003404000,1500,815,P,6542097,5887268,6013155,5358326,96.78,96.53,91.91,91.02,1475,99.06,98.33,802,99.13,98.4
404,42,3,405000,42003405000,1167,544,P,24782156,24782156,42,3,404000,42003404000,1500,815,P,6542097,5887268,528942,528942,2.13,2.13,8.09,8.98,25,2.14,1.67,13,2.39,1.6
397,42,3,403500,42003403500,4565,2436,P,3553922,3127087,42,3,405000,42003405000,1157,540,P,24201223,24201223,26015,26015,0.73,0.83,0.11,0.11,1,0.02,0.09,1,0.04,0.19
401,42,3,404000,42003404000,1489,809,P,6213437,5551193,42,3,405000,42003405000,1157,540,P,24201223,24201223,154318,154318,2.48,2.78,0.64,0.64,14,0.94,1.21,7,0.87,1.3
405,42,3,405000,42003405000,1167,544,P,24782156,24782156,42,3,405000,42003405000,1157,540,P,24201223,24201223,23833143,23833143,96.17,96.17,98.48,98.48,1137,97.43,98.27,528,97.06,97.78
414,42,3,406000,42003406000,2347,1028,P,33461222,33461222,42,3,405000,42003405000,1157,540,P,24201223,24201223,23778,23778,0.07,0.07,0.1,0.1,0,0,0,0,0,0
417,42,3,407001,42003407001,5120,2332,P,48573463,48560609,42,3,405000,42003405000,1157,540,P,24201223,24201223,124232,124232,0.26,0.26,0.51,0.51,0,0,0,0,0,0
420,42,3,407002,42003407002,6644,2780,P,26308739,26308739,42,3,405000,42003405000,1157,540,P,24201223,24201223,16824,16824,0.06,0.06,0.07,0.07,2,0.03,0.17,2,0.07,0.37
486,42,3,415001,42003415001,4709,1829,P,32762196,32762196,42,3,405000,42003405000,1157,540,P,24201223,24201223,22913,22913,0.07,0.07,0.09,0.09,3,0.06,0.26,2,0.11,0.37
384,42,3,401100,42003401100,4467,2186,P,14242858,13219132,42,3,406000,42003406000,2376,1041,P,33532473,33532473,132210,132210,0.93,1,0.39,0.39,20,0.45,0.84,9,0.41,0.86
390,42,3,401300,42003401300,2740,1241,P,3000898,3000898,42,3,406000,42003406000,2376,1041,P,33532473,33532473,15424,15424,0.51,0.51,0.05,0.05,0,0,0,0,0,0
398,42,3,403500,42003403500,4565,2436,P,3553922,3127087,42,3,406000,42003406000,2376,1041,P,33532473,33532473,31330,31330,0.88,1,0.09,0.09,2,0.04,0.08,1,0.04,0.1
406,42,3,405000,42003405000,1167,544,P,24782156,24782156,42,3,406000,42003406000,2376,1041,P,33532473,33532473,199007,199007,0.8,0.8,0.59,0.59,5,0.43,0.21,3,0.55,0.29
415,42,3,406000,42003406000,2347,1028,P,33461222,33461222,42,3,406000,42003406000,2376,1041,P,33532473,33532473,33047056,33047056,98.76,98.76,98.55,98.55,2345,99.91,98.7,1027,99.9,98.66
418,42,3,407001,42003407001,5120,2332,P,48573463,48560609,42,3,406000,42003406000,2376,1041,P,33532473,33532473,97709,97709,0.2,0.2,0.29,0.29,4,0.08,0.17,1,0.04,0.1
2580,42,19,911502,42019911502,4402,2013,P,63696254,63668852,42,3,406000,42003406000,2376,1041,P,33532473,33532473,6653,6653,0.01,0.01,0.02,0.02,0,0,0,0,0,0
2627,42,19,912700,42019912700,7296,2973,P,62769838,62620554,42,3,406000,42003406000,2376,1041,P,33532473,33532473,3084,3084,0,0,0.01,0.01,0,0,0,0,0,0
407,42,3,405000,42003405000,1167,544,P,24782156,24782156,42,3,407001,42003407001,5174,2350,P,48573165,48560311,73007,73007,0.29,0.29,0.15,0.15,0,0,0,0,0,0
416,42,3,406000,42003406000,2347,1028,P,33461222,33461222,42,3,407001,42003407001,5174,2350,P,48573165,48560311,11110,11110,0.03,0.03,0.02,0.02,0,0,0,0,0,0
419,42,3,407001,42003407001,5120,2332,P,48573463,48560609,42,3,407001,42003407001,5174,2350,P,48573165,48560311,48351522,48338668,99.54,99.54,99.54,99.54,5116,99.92,98.88,2331,99.96,99.19
421,42,3,407002,42003407002,6644,2780,P,26308739,26308739,42,3,407001,42003407001,5174,2350,P,48573165,48560311,61299,61299,0.23,0.23,0.13,0.13,39,0.59,0.75,14,0.5,0.6
426,42,3,408001,42003408001,4782,2046,P,26361736,26361736,42,3,407001,42003407001,5174,2350,P,48573165,48560311,8595,8595,0.03,0.03,0.02,0.02,11,0.23,0.21,2,0.1,0.09
429,42,3,408002,42003408002,6325,2389,P,11572558,11572558,42,3,407001,42003407001,5174,2350,P,48573165,48560311,39566,39566,0.34,0.34,0.08,0.08,2,0.03,0.04,1,0.04,0.04
2581,42,19,911502,42019911502,4402,2013,P,63696254,63668852,42,3,407001,42003407001,5174,2350,P,48573165,48560311,13800,13800,0.02,0.02,0.03,0.03,4,0.09,0.08,1,0.05,0.04
2630,42,19,912800,42019912800,5349,2196,P,59636170,59446937,42,3,407001,42003407001,5174,2350,P,48573165,48560311,14266,14266,0.02,0.02,0.03,0.03,2,0.04,0.04,1,0.05,0.04
408,42,3,405000,42003405000,1167,544,P,24782156,24782156,42,3,407002,42003407002,6597,2761,P,26210083,26210083,22109,22109,0.09,0.09,0.08,0.08,0,0,0,0,0,0
422,42,3,407002,42003407002,6644,2780,P,26308739,26308739,42,3,407002,42003407002,6597,2761,P,26210083,26210083,26091594,26091594,99.17,99.17,99.55,99.55,6597,99.29,100,2761,99.32,100
430,42,3,408002,42003408002,6325,2389,P,11572558,11572558,42,3,407002,42003407002,6597,2761,P,26210083,26210083,438,438,0,0,0,0,0,0,0,0,0,0
487,42,3,415001,42003415001,4709,1829,P,32762196,32762196,42,3,407002,42003407002,6597,2761,P,26210083,26210083,95942,95942,0.29,0.29,0.37,0.37,0,0,0,0,0,0
427,42,3,408001,42003408001,4782,2046,P,26361736,26361736,42,3,408001,42003408001,4769,2043,P,26224960,26224960,26219079,26219079,99.46,99.46,99.98,99.98,4766,99.67,99.94,2042,99.8,99.95
435,42,3,409000,42003409000,11474,4114,P,43508587,43478267,42,3,408001,42003408001,4769,2043,P,26224960,26224960,3198,3198,0.01,0.01,0.01,0.01,3,0.03,0.06,1,0.02,0.05
2631,42,19,912800,42019912800,5349,2196,P,59636170,59446937,42,3,408001,42003408001,4769,2043,P,26224960,26224960,2683,2683,0,0,0.01,0.01,0,0,0,0,0,0
423,42,3,407002,42003407002,6644,2780,P,26308739,26308739,42,3,408002,42003408002,6331,2391,P,11667061,11667061,1649,1649,0.01,0.01,0.01,0.01,0,0,0,0,0,0
431,42,3,408002,42003408002,6325,2389,P,11572558,11572558,42,3,408002,42003408002,6331,2391,P,11667061,11667061,11494409,11494409,99.32,99.32,98.52,98.52,6323,99.97,99.87,2388,99.96,99.87
436,42,3,409000,42003409000,11474,4114,P,43508587,43478267,42,3,408002,42003408002,6331,2391,P,11667061,11667061,70395,70395,0.16,0.16,0.6,0.6,0,0,0,0,0,0
476,42,3,414101,42003414101,5356,2046,P,9613051,9613051,42,3,408002,42003408002,6331,2391,P,11667061,11667061,35933,35933,0.37,0.37,0.31,0.31,2,0.04,0.03,1,0.05,0.04
478,42,3,414102,42003414102,7039,3141,P,18110077,18091495,42,3,408002,42003408002,6331,2391,P,11667061,11667061,64675,64675,0.36,0.36,0.55,0.55,6,0.09,0.09,2,0.06,0.08
428,42,3,408001,42003408001,4782,2046,P,26361736,26361736,42,3,409000,42003409000,11497,4122,P,43968249,43934381,134062,134062,0.51,0.51,0.3,0.31,5,0.1,0.04,2,0.1,0.05
432,42,3,408002,42003408002,6325,2389,P,11572558,11572558,42,3,409000,42003409000,11497,4122,P,43968249,43934381,231,231,0,0,0,0,0,0,0,0,0,0
437,42,3,409000,42003409000,11474,4114,P,43508587,43478267,42,3,409000,42003409000,11497,4122,P,43968249,43934381,43376880,43346560,99.7,99.7,98.66,98.66,11456,99.84,99.64,4107,99.83,99.64
442,42,3,410000,42003410000,1156,484,P,2317777,2317777,42,3,409000,42003409000,11497,4122,P,43968249,43934381,6029,6029,0.26,0.26,0.01,0.01,0,0,0,0,0,0
445,42,3,411000,42003411000,6938,2549,P,40260786,40260786,42,3,409000,42003409000,11497,4122,P,43968249,43934381,179586,179586,0.45,0.45,0.41,0.41,9,0.13,0.08,6,0.24,0.15
450,42,3,412001,42003412001,8578,3134,P,22386311,22375559,42,3,409000,42003409000,11497,4122,P,43968249,43934381,11953,11953,0.05,0.05,0.03,0.03,3,0.03,0.03,1,0.03,0.02
462,42,3,413100,42003413100,6610,2740,P,16239594,16021489,42,3,409000,42003409000,11497,4122,P,43968249,43934381,114157,110609,0.7,0.69,0.26,0.25,0,0,0,0,0,0
2611,42,19,912300,42019912300,12172,4528,P,28280174,28280174,42,3,409000,42003409000,11497,4122,P,43968249,43934381,20030,20030,0.07,0.07,0.05,0.05,4,0.03,0.03,1,0.02,0.02
2618,42,19,912400,42019912400,14052,5659,P,62701513,62654690,42,3,409000,42003409000,11497,4122,P,43968249,43934381,125321,125321,0.2,0.2,0.29,0.29,20,0.14,0.17,5,0.09,0.12
438,42,3,409000,42003409000,11474,4114,P,43508587,43478267,42,3,410000,42003410000,1171,497,P,2304507,2304507,3208,3208,0.01,0.01,0.14,0.14,0,0,0,0,0,0
443,42,3,410000,42003410000,1156,484,P,2317777,2317777,42,3,410000,42003410000,1171,497,P,2304507,2304507,2228484,2228484,96.15,96.15,96.7,96.7,1149,99.39,98.12,479,98.97,96.38
446,42,3,411000,42003411000,6938,2549,P,40260786,40260786,42,3,410000,42003410000,1171,497,P,2304507,2304507,72815,72815,0.18,0.18,3.16,3.16,22,0.32,1.88,18,0.71,3.62
439,42,3,409000,42003409000,11474,4114,P,43508587,43478267,42,3,411000,42003411000,6915,2531,P,40029547,40029547,36692,36692,0.08,0.08,0.09,0.09,11,0.1,0.16,5,0.12,0.2
444,42,3,410000,42003410000,1156,484,P,2317777,2317777,42,3,411000,42003411000,6915,2531,P,40029547,40029547,83264,83264,3.59,3.59,0.21,0.21,7,0.61,0.1,5,1.03,0.2
447,42,3,411000,42003411000,6938,2549,P,40260786,40260786,42,3,411000,42003411000,6915,2531,P,40029547,40029547,39792295,39792295,98.84,98.84,99.41,99.41,6897,99.41,99.74,2521,98.9,99.6
451,42,3,412001,42003412001,8578,3134,P,22386311,22375559,42,3,411000,42003411000,6915,2531,P,40029547,40029547,16567,16567,0.07,0.07,0.04,0.04,0,0,0,0,0,0
2609,42,19,912200,42019912200,3296,1398,P,4292018,4292018,42,3,411000,42003411000,6915,2531,P,40029547,40029547,305,305,0.01,0.01,0,0,0,0,0,0,0,0
2612,42,19,912300,42019912300,12172,4528,P,28280174,28280174,42,3,411000,42003411000,6915,2531,P,40029547,40029547,100424,100424,0.36,0.36,0.25,0.25,0,0,0,0,0,0
448,42,3,411000,42003411000,6938,2549,P,40260786,40260786,42,3,412001,42003412001,8605,3143,P,22482415,22471663,128995,128995,0.32,0.32,0.57,0.57,7,0.1,0.08,2,0.08,0.06
452,42,3,412001,42003412001,8578,3134,P,22386311,22375559,42,3,412001,42003412001,8605,3143,P,22482415,22471663,22218473,22207721,99.25,99.25,98.83,98.83,8572,99.93,99.62,3131,99.9,99.62
655,42,3,438000,42003438000,611,248,P,6493896,6493896,42,3,412001,42003412001,8605,3143,P,22482415,22471663,20139,20139,0.31,0.31,0.09,0.09,4,0.65,0.05,3,1.21,0.1
660,42,3,439000,42003439000,1377,562,P,13530480,13530480,42,3,412001,42003412001,8605,3143,P,22482415,22471663,114808,114808,0.85,0.85,0.51,0.51,22,1.6,0.26,7,1.25,0.22
456,42,3,412002,42003412002,4806,1722,P,12701338,12701338,42,3,412002,42003412002,4865,1739,P,12552525,12552525,12455517,12455517,98.06,98.06,99.23,99.23,4782,99.5,98.29,1714,99.54,98.56
602,42,3,429300,42003429300,5620,2562,P,8343144,8343144,42,3,412002,42003412002,4865,1739,P,12552525,12552525,2642,2642,0.03,0.03,0.02,0.02,0,0,0,0,0,0
651,42,3,437000,42003437000,4855,2019,P,17722233,17722233,42,3,412002,42003412002,4865,1739,P,12552525,12552525,94366,94366,0.53,0.53,0.75,0.75,83,1.71,1.71,25,1.24,1.44
440,42,3,409000,42003409000,11474,4114,P,43508587,43478267,42,3,413100,42003413100,6609,2740,P,16164690,15950133,16923,16923,0.04,0.04,0.1,0.11,4,0.03,0.06,1,0.02,0.04
453,42,3,412001,42003412001,8578,3134,P,22386311,22375559,42,3,413100,42003413100,6609,2740,P,16164690,15950133,77368,77368,0.35,0.35,0.48,0.49,2,0.02,0.03,1,0.03,0.04
463,42,3,413100,42003413100,6610,2740,P,16239594,16021489,42,3,413100,42003413100,6609,2740,P,16164690,15950133,16070063,15855506,98.96,98.96,99.41,99.41,6603,99.89,99.91,2738,99.93,99.93
